U_10,fmc,DF,KBDI,ROS,intensity,flame_h
20.0,20.0,0.0,180.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,0.0,200.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,2.0,0.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,2.0,20.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,2.0,40.0,292.8489358906627,35.92833791805138,0.26122218694045973
20.0,20.0,2.0,60.0,291.5863401214048,38.21594882261664,0.28226295613463137
20.0,20.0,2.0,80.0,290.34223907873167,41.024880451207196,0.30535284880185465
20.0,20.0,2.0,100.0,289.11560940655534,44.4691446033967,0.33066530214437084
20.0,20.0,2.0,120.0,287.90498079758885,48.68512940488971,0.3583786732224493
20.0,20.0,2.0,140.0,286.70834668316695,53.83464701839156,0.3886724651522594
20.0,20.0,2.0,160.0,285.52307348099293,60.10766884156131,0.421721926776642
20.0,20.0,2.0,180.0,284.34581784378406,67.72426036173007,0.45769061909513253
20.0,20.0,2.0,200.0,283.272570732237,76.07991476169397,0.49326707870973563
20.0,20.0,4.0,0.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,4.0,20.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,4.0,40.0,291.9555446812216,37.49395111680164,0.27587263720974464
20.0,20.0,4.0,60.0,289.4744604756787,43.383128458892585,0.3229832026815474
20.0,20.0,4.0,80.0,287.05880610933866,52.21334008001709,0.37948886070092436
20.0,20.0,4.0,100.0,284.6912860265022,65.3316018364651,0.44680521025277087
20.0,20.0,4.0,120.0,282.34376215029874,84.54876208641647,0.5261809927023648
20.0,20.0,4.0,140.0,279.9760470619128,112.11834374687301,0.61835812092333
20.0,20.0,4.0,160.0,277.53921183784126,150.48970907758218,0.7230569647590612
20.0,20.0,4.0,180.0,274.98774295803,201.67373951693256,0.8383445581475791
20.0,20.0,4.0,200.0,272.5369645540623,500.15269296045085,1.1926272033118015
20.0,20.0,6.0,0.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,6.0,20.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,6.0,40.0,291.0714935890312,39.30424232585081,0.29151962279222043
20.0,20.0,6.0,60.0,287.41032480232207,50.683835314620424,0.37053906885022225
20.0,20.0,6.0,80.0,283.8621050359934,71.31130699803188,0.4733957422911226
20.0,20.0,6.0,100.0,280.32717510882975,107.44685164966532,0.6040027272545488
20.0,20.0,6.0,120.0,276.6534102996029,167.0249117512484,0.7627083293039657
20.0,20.0,6.0,140.0,272.705378929,496.0109468048154,1.1858750861359189
20.0,20.0,6.0,160.0,268.53640011784375,607.2340186525169,1.3485780619555876
20.0,20.0,6.0,180.0,264.5199180120854,726.3537106546642,1.4934761251922621
20.0,20.0,6.0,200.0,261.41922626417056,1061.8111701931352,1.7885077709969455
20.0,20.0,8.0,0.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,8.0,20.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,8.0,40.0,290.19648413958504,41.396142504526956,0.3082231625548102
20.0,20.0,8.0,60.0,285.38369063483293,60.93265739734191,0.4258149305552742
20.0,20.0,8.0,80.0,280.6769709451528,103.0015371881469,0.5899233998172407
20.0,20.0,8.0,100.0,275.7515990084576,185.22620519345298,0.8035528410286701
20.0,20.0,8.0,120.0,270.3448483992524,556.9670736132471,1.2793068310260904
20.0,20.0,8.0,140.0,264.8916393960236,957.0910461322818,1.6851747965064268
20.0,20.0,8.0,160.0,260.51491597442987,1273.2314346493279,1.9413680321871414
20.0,20.0,8.0,180.0,257.797461562167,1354.5443986685739,2.0086072477207555
20.0,20.0,8.0,200.0,256.4826942814566,1394.096222773599,2.0399161335969094
20.0,20.0,10.0,0.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,10.0,20.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,10.0,40.0,289.3301192917359,43.811691127711676,0.3260449196925862
20.0,20.0,10.0,60.0,283.37873768396526,75.18769930042164,0.48962951628863216
20.0,20.0,10.0,80.0,277.392095062902,153.14168608802044,0.7295999434631355
20.0,20.0,10.0,100.0,270.7551450438377,545.95527236911,1.263283980961901
20.0,20.0,10.0,120.0,264.01008619969537,983.3329862916422,1.7121340893947825
20.0,20.0,10.0,140.0,259.15838738549047,1313.7234619629696,1.9753674065747284
20.0,20.0,10.0,160.0,256.74460390071647,1386.2112397349374,2.033741008368255
20.0,20.0,10.0,180.0,255.78542750682283,1415.0970359437447,2.056208431256527
20.0,20.0,10.0,200.0,255.45766947091926,1424.9716111646355,2.063793586955816
20.0,30.0,0.0,0.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,0.0,20.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,0.0,40.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,0.0,60.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,0.0,80.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,0.0,100.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,0.0,120.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,0.0,140.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,0.0,160.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,0.0,180.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,0.0,200.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,2.0,0.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,2.0,20.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,2.0,40.0,0.36944015562500426,0.28631612060924144,0.013761291310516323
20.0,30.0,2.0,60.0,0.3694401556250033,0.28631612060924305,0.013761293582880068
20.0,30.0,2.0,80.0,0.36944015562500243,0.2863161206092451,0.013761296076545314
20.0,30.0,2.0,100.0,0.36944015562500154,0.2863161206092475,0.013761298810242961
20.0,30.0,2.0,120.0,0.3694401556250007,0.28631612060925055,0.013761301803235235
20.0,30.0,2.0,140.0,0.3694401556249998,0.2863161206092542,0.013761305074908137
20.0,30.0,2.0,160.0,0.36944015562499904,0.2863161206092587,0.013761308644188215
20.0,30.0,2.0,180.0,0.36944015562499816,0.2863161206092642,0.013761312528739753
20.0,30.0,2.0,200.0,0.36944015562499743,0.28631612060927014,0.013761316370930888
20.0,30.0,4.0,0.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,4.0,20.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,4.0,40.0,0.36944015562500365,0.28631612060924255,0.01376129289273757
20.0,30.0,4.0,60.0,0.36944015562500176,0.28631612060924677,0.01376129798059058
20.0,30.0,4.0,80.0,0.3694401556250001,0.28631612060925304,0.013761304083096023
20.0,30.0,4.0,100.0,0.36944015562499843,0.28631612060926254,0.013761311353135942
20.0,30.0,4.0,120.0,0.36944015562499666,0.28631612060927625,0.013761319925572077
20.0,30.0,4.0,140.0,0.369440155624995,0.286316120609296,0.013761329880529624
20.0,30.0,4.0,160.0,0.3694401556249932,0.28631612060932354,0.013761341187809051
20.0,30.0,4.0,180.0,0.36944015562499144,0.28631612060936024,0.013761353638653637
20.0,30.0,4.0,200.0,0.3694401556249897,0.28631612060940204,0.013761365656188079
20.0,30.0,6.0,0.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,6.0,20.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,6.0,40.0,0.369440155625003,0.2863161206092438,0.013761294582582765
20.0,30.0,6.0,60.0,0.3694401556250004,0.286316120609252,0.013761303116535232
20.0,30.0,6.0,80.0,0.36944015562499777,0.28631612060926676,0.0137613142248637
20.0,30.0,6.0,100.0,0.36944015562499527,0.2863161206092926,0.01376132833017394
20.0,30.0,6.0,120.0,0.36944015562499255,0.2863161206093353,0.013761345470082304
20.0,30.0,6.0,140.0,0.3694401556249898,0.286316120609399,0.013761364837378075
20.0,30.0,6.0,160.0,0.36944015562498683,0.28631612060948103,0.013761384485179318
20.0,30.0,6.0,180.0,0.36944015562498395,0.28631612060956846,0.013761401849894876
20.0,30.0,6.0,200.0,0.3694401556249817,0.286316120609639,0.013761414139527663
20.0,30.0,8.0,0.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,8.0,20.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,8.0,40.0,0.3694401556250024,0.28631612060924533,0.013761296386533835
20.0,30.0,8.0,60.0,0.36944015562499877,0.2863161206092593,0.013761309086224971
20.0,30.0,8.0,80.0,0.3694401556249955,0.28631612060928946,0.013761326809632895
20.0,30.0,8.0,100.0,0.369440155624992,0.2863161206093484,0.013761349881213221
20.0,30.0,8.0,120.0,0.36944015562498805,0.286316120609444,0.01376137614061134
20.0,30.0,8.0,140.0,0.3694401556249842,0.28631612060956013,0.013761400312297818
20.0,30.0,8.0,160.0,0.369440155624981,0.28631612060965983,0.01376141755010839
20.0,30.0,8.0,180.0,0.3694401556249791,0.286316120609723,0.013761427359713366
20.0,30.0,8.0,200.0,0.3694401556249782,0.28631612060975375,0.01376143188289844
20.0,30.0,10.0,0.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,10.0,20.0,0.36944015562500493,0.28631612060924044,0.013761289829653089
20.0,30.0,10.0,40.0,0.3694401556250017,0.28631612060924705,0.013761298311250293
20.0,30.0,10.0,60.0,0.36944015562499743,0.28631612060926953,0.01376131597808095
20.0,30.0,10.0,80.0,0.36944015562499316,0.2863161206093254,0.013761341894438523
20.0,30.0,10.0,100.0,0.3694401556249884,0.286316120609436,0.013761374206229039
20.0,30.0,10.0,120.0,0.36944015562498356,0.28631612060957995,0.01376140393597582
20.0,30.0,10.0,140.0,0.36944015562498,0.28631612060969125,0.013761422527182187
20.0,30.0,10.0,160.0,0.36944015562497834,0.2863161206097476,0.013761430992910105
20.0,30.0,10.0,180.0,0.3694401556249776,0.28631612060977,0.013761434226123657
20.0,30.0,10.0,200.0,0.36944015562497745,0.2863161206097777,0.013761435314666923
30.0,0.0,0.0,0.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,0.0,20.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,0.0,40.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,0.0,60.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,0.0,80.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,0.0,100.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,0.0,120.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,0.0,140.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,0.0,160.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,0.0,180.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,0.0,200.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,2.0,0.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,2.0,20.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,2.0,40.0,2273.757838824193,485.69941932857563,0.6192915183583321
30.0,0.0,2.0,60.0,2264.501695588753,500.9429388911519,0.6695774610652158
30.0,0.0,2.0,80.0,2255.3113603471647,519.6470479345846,0.7247371640935887
30.0,0.0,2.0,100.0,2246.17660621448,542.5641935616388,0.7851785659873647
30.0,0.0,2.0,120.0,2237.084373128819,570.5930422337178,0.8513201025272712
30.0,0.0,2.0,140.0,2228.018310835046,604.7978676721635,0.9235815500581848
30.0,0.0,2.0,160.0,2218.9583548800806,646.4256540046723,1.002371011373125
30.0,0.0,2.0,180.0,3433.6911895454323,9763.278990956798,5.073972654860195
30.0,0.0,2.0,200.0,3426.6931972462376,9843.912700505429,5.150245737207027
30.0,0.0,4.0,0.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,4.0,20.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,4.0,40.0,2267.21546058259,496.1330085077229,0.6543072277613123
30.0,0.0,4.0,60.0,2248.8568529080926,535.3400972287953,0.7668381958268151
30.0,0.0,4.0,80.0,2230.6818139340894,594.031964932467,0.9016796132195999
30.0,0.0,4.0,100.0,3435.929483996618,9740.20655940307,5.0506833821049755
30.0,0.0,4.0,120.0,3420.5835458950537,9925.724172904112,5.221028289111845
30.0,0.0,4.0,140.0,4652.1673224770075,19954.87588330981,9.403982549026512
30.0,0.0,4.0,160.0,5644.45705636731,28695.051005102687,12.7663062926611
30.0,0.0,4.0,180.0,5633.106468108189,29682.145506019635,12.990461661678083
30.0,0.0,4.0,200.0,5622.146671348811,30823.92699539339,13.218587040408124
30.0,0.0,6.0,0.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,6.0,20.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,6.0,40.0,2260.7071963931617,508.1913019015016,0.6916937471031339
30.0,0.0,6.0,60.0,2233.34641578967,583.8728665266581,0.8803317702293283
30.0,0.0,6.0,80.0,3430.5454904415,9797.88369254981,5.10761331087485
30.0,0.0,6.0,100.0,4654.084892512735,19891.291169450826,9.375870815205081
30.0,0.0,6.0,120.0,5640.528712968099,29012.696175601977,12.842011752651617
30.0,0.0,6.0,140.0,5622.900121575649,30740.035012493176,13.202673667769325
30.0,0.0,6.0,160.0,6302.40504993819,38059.56242493728,15.763293781559724
30.0,0.0,6.0,180.0,6288.676622285467,41136.772169023105,16.16091685066057
30.0,0.0,6.0,200.0,6278.222822145916,43685.36179723762,16.463015326986167
30.0,0.0,8.0,0.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,8.0,20.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,8.0,40.0,2254.2298456993703,522.1182067844854,0.7315923894515236
30.0,0.0,8.0,60.0,3440.3946479050596,9697.809690829927,5.005837701790559
30.0,0.0,8.0,80.0,4655.9888263048115,19830.840375385622,9.348399817765257
30.0,0.0,8.0,100.0,5636.514790050693,29363.72671052997,12.921515845194616
30.0,0.0,8.0,120.0,6308.657299106444,36783.8068853762,15.584312875401876
30.0,0.0,8.0,140.0,6289.938074545936,40840.2171124746,16.124332058407713
30.0,0.0,8.0,160.0,6275.1959579189315,44450.90680767595,16.549926034622317
30.0,0.0,8.0,180.0,6266.155065447868,46802.15151332669,16.80744905548221
30.0,0.0,8.0,200.0,6261.808505535271,47964.17747196374,16.930014781137974
30.0,0.0,10.0,0.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,10.0,20.0,2280.336970659184,476.67667370970753,0.5865098199470328
30.0,0.0,10.0,40.0,2247.7795705698245,538.191070004695,0.7741481059352018
30.0,0.0,10.0,60.0,3427.3884271455704,9835.298457044595,5.14243594200309
30.0,0.0,10.0,80.0,5643.805779429868,28745.91412378152,12.778698834656428
30.0,0.0,10.0,100.0,6310.081637585233,36505.976622691036,15.543941812593584
30.0,0.0,10.0,120.0,6286.94942105767,41546.87830733421,16.21098133954571
30.0,0.0,10.0,140.0,6270.672847742765,45615.60817497864,16.679177057781903
30.0,0.0,10.0,160.0,6262.673002911995,47731.522310958055,16.905705757482625
30.0,0.0,10.0,180.0,6259.510220513897,48586.29700290884,16.994472081973548
30.0,0.0,10.0,200.0,6258.4314728901645,48880.07294005989,17.0246408855751
30.0,10.0,0.0,0.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,0.0,20.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,0.0,40.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,0.0,60.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,0.0,80.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,0.0,100.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,0.0,120.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,0.0,140.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,0.0,160.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,0.0,180.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,0.0,200.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,2.0,0.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,2.0,20.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,2.0,40.0,871.4162349698637,168.72129565655695,0.41352620447307653
30.0,10.0,2.0,60.0,867.7424850684652,174.77142658750003,0.4463991920666587
30.0,10.0,2.0,80.0,864.0948542649219,182.19506049270544,0.48245826018211346
30.0,10.0,2.0,100.0,860.4692835233461,191.29084254211907,0.5219700869002555
30.0,10.0,2.0,120.0,856.860589324012,202.41545215825988,0.5652082125683096
30.0,10.0,2.0,140.0,853.2622822742362,215.99129804628606,0.6124470538887253
30.0,10.0,2.0,160.0,849.6663988215273,232.51330640814197,0.6639533963154431
30.0,10.0,2.0,180.0,846.0633739216854,252.55351585931817,0.7199747473697881
30.0,10.0,2.0,200.0,842.7520869329051,274.51536551358885,0.7753503668344194
30.0,10.0,4.0,0.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,4.0,20.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,4.0,40.0,868.8195744808625,172.86237215495868,0.4364167165888426
30.0,10.0,4.0,60.0,861.5330695707228,188.42360912584485,0.5099805978244761
30.0,10.0,4.0,80.0,854.3194228130756,211.71832677494837,0.5981292931147655
30.0,10.0,4.0,100.0,847.1239105925075,246.26039551544096,0.7030244499632303
30.0,10.0,4.0,120.0,839.8672488221711,296.752825661168,0.826551260424981
30.0,10.0,4.0,140.0,994.1792263592673,2014.2012101060127,3.9648218385851837
30.0,10.0,4.0,160.0,987.6359551131088,2130.493328825499,4.111561277979432
30.0,10.0,4.0,180.0,980.7300727490449,2285.705527657921,4.2742510037072545
30.0,10.0,4.0,200.0,1143.020293629958,4287.397158837565,7.391597414202918
30.0,10.0,6.0,0.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,6.0,20.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,6.0,40.0,866.2364538099725,177.64829141308024,0.4608570774597682
30.0,10.0,6.0,60.0,855.3769994467996,207.68619526862773,0.5841737552448774
30.0,10.0,6.0,80.0,844.574034486359,261.9844239255411,0.7444243904863425
30.0,10.0,6.0,100.0,995.1148907999517,2000.0467687432067,3.9447752194575023
30.0,10.0,6.0,120.0,985.2419499841888,2180.623192009697,4.167382883944322
30.0,10.0,6.0,140.0,1143.398713779989,4271.999051301068,7.381693719917765
30.0,10.0,6.0,160.0,1273.2399996928218,6308.872458202904,9.963136168773765
30.0,10.0,6.0,180.0,1266.1922334370693,6858.825200221705,10.177215891651999
30.0,10.0,6.0,200.0,1260.8082025044569,7310.498606008533,10.335555867764244
30.0,10.0,8.0,0.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,8.0,20.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,8.0,40.0,863.6656026609187,183.17585987644907,0.48693966643626635
30.0,10.0,8.0,60.0,849.2414436900106,234.68499537373071,0.6703300653113213
30.0,10.0,8.0,80.0,996.0448212904951,1986.5783305804384,3.9251309461259316
30.0,10.0,8.0,100.0,982.8001363351075,2235.8170889379558,4.225029578283254
30.0,10.0,8.0,120.0,1276.437085604042,6079.3325847738015,9.864222085374827
30.0,10.0,8.0,140.0,1266.841079620428,6806.047710415597,10.157806567604881
30.0,10.0,8.0,160.0,1259.2474226225752,7445.51967894803,10.38051778621462
30.0,10.0,8.0,180.0,1254.5822305343197,7858.371760499138,10.512350850343047
30.0,10.0,8.0,200.0,1350.247043633583,9174.26555470381,12.252120698764662
30.0,10.0,10.0,0.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,10.0,20.0,874.0274829070754,165.1401809325818,0.39209611273844
30.0,10.0,10.0,40.0,861.1054977642668,189.55515610906872,0.5147592411464059
30.0,10.0,10.0,60.0,843.0807331981437,272.1713464491213,0.7696899876713877
30.0,10.0,10.0,80.0,987.2387597779998,2138.5326274493405,4.120763036178418
30.0,10.0,10.0,100.0,1277.1640182325086,6029.219692926756,9.841656523320456
30.0,10.0,10.0,120.0,1265.303490639024,6931.7346728473985,10.203690703273617
30.0,10.0,10.0,140.0,1353.7652882720251,8695.641727051481,12.120052156628207
30.0,10.0,10.0,160.0,1350.59016139567,9126.91118203483,12.239355349723771
30.0,10.0,10.0,180.0,1349.3348576230717,9300.827571093338,12.285935502738816
30.0,10.0,10.0,200.0,1348.906704246928,9360.560385601282,12.301745802138317
30.0,20.0,0.0,0.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,0.0,20.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,0.0,40.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,0.0,60.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,0.0,80.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,0.0,100.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,0.0,120.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,0.0,140.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,0.0,160.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,0.0,180.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,0.0,200.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,2.0,0.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,2.0,20.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,2.0,40.0,508.20735115560353,55.67255838990326,0.33027962912939435
30.0,20.0,2.0,60.0,505.7550136542757,59.71120102157737,0.3575754196011628
30.0,20.0,2.0,80.0,503.3201114288619,64.66669780564953,0.3875167434642497
30.0,20.0,2.0,100.0,500.89993495198735,70.73840328979048,0.4203250344717207
30.0,20.0,2.0,120.0,498.49102406981694,78.16441161412186,0.4562274243980204
30.0,20.0,2.0,140.0,496.08904691941297,87.22669317302254,0.4954517726912959
30.0,20.0,2.0,160.0,493.68868759225063,98.25562595029488,0.5382196022609247
30.0,20.0,2.0,180.0,491.28356113638154,111.6330627629859,0.5847364287578058
30.0,20.0,2.0,200.0,489.07317842710813,126.29325165749785,0.6307170778195313
30.0,20.0,4.0,0.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,4.0,20.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,4.0,40.0,506.47400292387726,58.43685031653468,0.34928656060237717
30.0,20.0,4.0,60.0,501.61004382912654,68.82443956865816,0.4103696697290309
30.0,20.0,4.0,80.0,496.7947197216314,84.37435755627033,0.4835631484219516
30.0,20.0,4.0,100.0,491.99150095787024,107.43221745944858,0.5706619013018988
30.0,20.0,4.0,120.0,487.1474630479745,141.1374187668149,0.6732312806870593
30.0,20.0,4.0,140.0,482.1936799005005,189.37409150755087,0.7921678387201205
30.0,20.0,4.0,160.0,477.05436993487325,685.5406822258908,1.2757362906543672
30.0,20.0,4.0,180.0,471.67162407478565,769.9921772621425,1.4061666211991657
30.0,20.0,4.0,200.0,466.535670120545,867.2853433365158,1.5326339556643143
30.0,20.0,6.0,0.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,6.0,20.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,6.0,40.0,504.74969292409526,61.63159399534411,0.36958039509150153
30.0,20.0,6.0,60.0,497.5006836301769,81.68278965735803,0.47197529269290117
30.0,20.0,6.0,80.0,490.289382695419,117.92847484685464,0.6050379706763528
30.0,20.0,6.0,100.0,482.9316521736406,181.20921665287108,0.7736571353130501
30.0,20.0,6.0,120.0,475.1836200732608,712.7165442249673,1.320521508663974
30.0,20.0,6.0,140.0,466.8870028698369,860.1618331431887,1.5240007299116085
30.0,20.0,6.0,160.0,458.2743842895692,1478.9316685429699,2.015830224210199
30.0,20.0,6.0,180.0,450.1495777016947,2000.7233198797526,2.357518703519154
30.0,20.0,6.0,200.0,443.98459552989436,2153.76360605192,2.4615495808980734
30.0,20.0,8.0,0.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,8.0,20.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,8.0,40.0,503.03357319565185,65.32141061261504,0.3912378389620046
30.0,20.0,8.0,60.0,493.4050173824186,99.7052930301106,0.5435144121811917
30.0,20.0,8.0,80.0,483.66583197643143,173.43658994492108,0.7554980918349985
30.0,20.0,8.0,100.0,473.2807520836817,742.7586785724867,1.3667370572991002
30.0,20.0,8.0,120.0,461.98813167986043,1395.966446582997,1.938582953322557
30.0,20.0,8.0,140.0,450.8946586261293,1982.6998751053618,2.344636906905328
30.0,20.0,8.0,160.0,442.20241606259333,2199.0603938421045,2.4907428530050337
30.0,20.0,8.0,180.0,436.8858053661593,2336.165182996071,2.575441090145407
30.0,20.0,8.0,200.0,434.3328886209981,2402.7842566310983,2.614843613580998
30.0,20.0,10.0,0.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,10.0,20.0,509.95043694357526,53.28205762913587,0.31248534462409383
30.0,20.0,10.0,40.0,501.3246269108208,69.5797808890943,0.4143375733606489
30.0,20.0,10.0,60.0,489.2925595996286,124.72854910291363,0.6260170327389
30.0,20.0,10.0,80.0,476.74363342406446,689.890251868961,1.2831207716065234
30.0,20.0,10.0,100.0,462.8355482880137,1714.977757700386,2.1309222626725774
30.0,20.0,10.0,120.0,449.12983100018687,2025.5760171296577,2.3750444136579367
30.0,20.0,10.0,140.0,439.541378974567,2267.3594029673454,2.5335833231827554
30.0,20.0,10.0,160.0,434.84049492647307,2389.5069914497144,2.6070739997636103
30.0,20.0,10.0,180.0,432.98375184609927,2438.137501973247,2.635338390880853
30.0,20.0,10.0,200.0,432.3506753124233,2454.7558604609444,2.6448779014023684
30.0,30.0,0.0,0.0,0.5415938906749678,0.4197352652728551,0.015405205594942439
30.0,30.0,0.0,20.0,0.5415938906749678,0.4197352652728551,0.015405205594942439
30.0,30.0,0.0,40.0,0.5415938906749678,0.4197352652728551,0.015405205594942439
30.0,30.0,0.0,60.0,0.5415938906749678,0.4197352652728551,0.015405205594942439
30.0,30.0,0.0,80.0,0.5415938906749678,0.4197352652728551,0.015405205594942439
30.0,30.0,0.0,100.0,0.5415938906749678,0.4197352652728551,0.015405205594942439
30.0,30.0,0.0,120.0,0.5415938906749678,0.4197352652728551,0.015405205594942439
30.0,30.0,0.0,140.0,0.5415938906749678,0.4197352652728551,0.015405205594942439
30.0,30.0,0.0,160.0,0.5415938906749678,0.4197352652728551,0.015405205594942439
30.0,30.0,0.0,180.0,0.5415938906749678,0.4197352652728551,0.015405205594942439
30.0,30.0,0.0,200.0,0.5415938906749678,0.4197352652728551,0.015405205594942439
30.0,30.0,2.0,0.0,0.5415938906749678,0.4197352652728551,0.015405205594942439
30.0,30.0,2.0,20.0,0.5415938906749678,0.4197352652728551,0.015405205594942439
30.0,30.0,2.0,40.0,0.5415938906749665,0.4197352652728568,0.015405207516691905
30.0,30.0,2.0,60.0,0.5415938906749649,0.41973526527285965,0.015405210464586252
30.0,30.0,2.0,80.0,0.541593890674963,0.4197352652728633,0.015405213698193263
30.0,30.0,2.0,100.0,0.5415938906749614,0.4197352652728676,0.015405217241427365
