ROS,fl_max,tsf,k,intensity
17400.0,20.0,6.0,0.2,125645.28069818606
17400.0,20.0,8.0,0.2,143499.00606456096
17400.0,20.0,10.0,0.2,155466.716074057
17400.0,20.0,12.0,0.2,163488.91199856362
17400.0,20.0,14.0,0.2,168866.35073998582
17400.0,20.0,16.0,0.2,172470.9557246898
17400.0,20.0,18.0,0.2,174887.1947039768
17400.0,20.0,20.0,0.2,176506.84812780557
17400.0,20.0,22.0,0.2,177592.5342854283
17400.0,20.0,24.0,0.2,178320.2914805862
17600.0,20.0,0.0,0.2,0.0
17600.0,20.0,2.0,0.2,59957.7942943184
17600.0,20.0,4.0,0.2,100148.7057258813
17600.0,20.0,6.0,0.2,127089.47932690087
17600.0,20.0,8.0,0.2,145148.41992737202
17600.0,20.0,10.0,0.2,157253.6898220347
17600.0,20.0,12.0,0.2,165368.09489509885
17600.0,20.0,14.0,0.2,170807.34327722708
17600.0,20.0,16.0,0.2,174453.3805031345
17600.0,20.0,18.0,0.2,176897.39234425244
17600.0,20.0,20.0,0.2,178535.6624741022
17600.0,20.0,22.0,0.2,179633.82778296198
17600.0,20.0,24.0,0.2,180369.95000335158
17800.0,20.0,0.0,0.2,0.0
17800.0,20.0,2.0,0.2,60639.132865844746
17800.0,20.0,4.0,0.2,101286.75920003904
17800.0,20.0,6.0,0.2,128533.67795561565
17800.0,20.0,8.0,0.2,146797.83379018307
17800.0,20.0,10.0,0.2,159040.66357001237
17800.0,20.0,12.0,0.2,167247.2777916341
17800.0,20.0,14.0,0.2,172748.33581446827
17800.0,20.0,16.0,0.2,176435.80528157923
17800.0,20.0,18.0,0.2,178907.58998452802
17800.0,20.0,20.0,0.2,180564.47682039882
17800.0,20.0,22.0,0.2,181675.12128049563
17800.0,20.0,24.0,0.2,182419.60852611694
18000.0,20.0,0.0,0.2,0.0
18000.0,20.0,2.0,0.2,61320.47143737109
18000.0,20.0,4.0,0.2,102424.81267419679
18000.0,20.0,6.0,0.2,129977.87658433043
18000.0,20.0,8.0,0.2,148447.2476529941
18000.0,20.0,10.0,0.2,160827.63731799004
18000.0,20.0,12.0,0.2,169126.4606881693
18000.0,20.0,14.0,0.2,174689.32835170947
18000.0,20.0,16.0,0.2,178418.23006002393
18000.0,20.0,18.0,0.2,180917.7876248036
18000.0,20.0,20.0,0.2,182593.29116669542
18000.0,20.0,22.0,0.2,183716.41477802928
18000.0,20.0,24.0,0.2,184469.2670488823
18200.0,20.0,0.0,0.2,0.0
18200.0,20.0,2.0,0.2,62001.81000889743
18200.0,20.0,4.0,0.2,103562.86614835451
18200.0,20.0,6.0,0.2,131422.0752130452
18200.0,20.0,8.0,0.2,150096.66151580514
18200.0,20.0,10.0,0.2,162614.61106596768
18200.0,20.0,12.0,0.2,171005.6435847045
18200.0,20.0,14.0,0.2,176630.3208889507
18200.0,20.0,16.0,0.2,180400.65483846862
18200.0,20.0,18.0,0.2,182927.9852650792
18200.0,20.0,20.0,0.2,184622.105512992
18200.0,20.0,22.0,0.2,185757.70827556294
18200.0,20.0,24.0,0.2,186518.92557164765
18400.0,20.0,0.0,0.2,0.0
18400.0,20.0,2.0,0.2,62683.148580423775
18400.0,20.0,4.0,0.2,104700.91962251226
18400.0,20.0,6.0,0.2,132866.27384175998
18400.0,20.0,8.0,0.2,151746.0753786162
18400.0,20.0,10.0,0.2,164401.58481394534
18400.0,20.0,12.0,0.2,172884.8264812397
18400.0,20.0,14.0,0.2,178571.3134261919
18400.0,20.0,16.0,0.2,182383.07961691334
18400.0,20.0,18.0,0.2,184938.18290535477
18400.0,20.0,20.0,0.2,186650.91985928864
18400.0,20.0,22.0,0.2,187799.0017730966
18400.0,20.0,24.0,0.2,188568.58409441297
18600.0,20.0,0.0,0.2,0.0
18600.0,20.0,2.0,0.2,63364.487151950125
18600.0,20.0,4.0,0.2,105838.97309667002
18600.0,20.0,6.0,0.2,134310.47247047478
18600.0,20.0,8.0,0.2,153395.48924142725
18600.0,20.0,10.0,0.2,166188.55856192304
18600.0,20.0,12.0,0.2,174764.00937777493
18600.0,20.0,14.0,0.2,180512.30596343314
18600.0,20.0,16.0,0.2,184365.50439535806
18600.0,20.0,18.0,0.2,186948.3805456304
18600.0,20.0,20.0,0.2,188679.73420558526
18600.0,20.0,22.0,0.2,189840.29527063027
18600.0,20.0,24.0,0.2,190618.24261717836
18800.0,20.0,0.0,0.2,0.0
18800.0,20.0,2.0,0.2,64045.82572347647
18800.0,20.0,4.0,0.2,106977.02657082776
18800.0,20.0,6.0,0.2,135754.67109918955
18800.0,20.0,8.0,0.2,155044.9031042383
18800.0,20.0,10.0,0.2,167975.5323099007
18800.0,20.0,12.0,0.2,176643.19227431013
18800.0,20.0,14.0,0.2,182453.29850067434
18800.0,20.0,16.0,0.2,186347.92917380278
18800.0,20.0,18.0,0.2,188958.578185906
18800.0,20.0,20.0,0.2,190708.5485518819
18800.0,20.0,22.0,0.2,191881.58876816393
18800.0,20.0,24.0,0.2,192667.90113994371
19000.0,20.0,0.0,0.2,0.0
19000.0,20.0,2.0,0.2,64727.16429500282
19000.0,20.0,4.0,0.2,108115.08004498549
19000.0,20.0,6.0,0.2,137198.86972790433
19000.0,20.0,8.0,0.2,156694.31696704932
19000.0,20.0,10.0,0.2,169762.50605787837
19000.0,20.0,12.0,0.2,178522.37517084536
19000.0,20.0,14.0,0.2,184394.29103791557
19000.0,20.0,16.0,0.2,188330.35395224747
19000.0,20.0,18.0,0.2,190968.77582618158
19000.0,20.0,20.0,0.2,192737.3628981785
19000.0,20.0,22.0,0.2,193922.88226569758
19000.0,20.0,24.0,0.2,194717.55966270907
19200.0,20.0,0.0,0.2,0.0
19200.0,20.0,2.0,0.2,65408.50286652916
19200.0,20.0,4.0,0.2,109253.13351914323
19200.0,20.0,6.0,0.2,138643.0683566191
19200.0,20.0,8.0,0.2,158343.73082986037
19200.0,20.0,10.0,0.2,171549.479805856
19200.0,20.0,12.0,0.2,180401.55806738057
19200.0,20.0,14.0,0.2,186335.28357515676
19200.0,20.0,16.0,0.2,190312.77873069217
19200.0,20.0,18.0,0.2,192978.97346645716
19200.0,20.0,20.0,0.2,194766.1772444751
19200.0,20.0,22.0,0.2,195964.17576323124
19200.0,20.0,24.0,0.2,196767.21818547443
19400.0,20.0,0.0,0.2,0.0
19400.0,20.0,2.0,0.2,66089.8414380555
19400.0,20.0,4.0,0.2,110391.18699330099
19400.0,20.0,6.0,0.2,140087.2669853339
19400.0,20.0,8.0,0.2,159993.14469267143
19400.0,20.0,10.0,0.2,173336.4535538337
19400.0,20.0,12.0,0.2,182280.7409639158
19400.0,20.0,14.0,0.2,188276.27611239802
19400.0,20.0,16.0,0.2,192295.20350913692
19400.0,20.0,18.0,0.2,194989.1711067328
19400.0,20.0,20.0,0.2,196794.99159077174
19400.0,20.0,22.0,0.2,198005.46926076492
19400.0,20.0,24.0,0.2,198816.8767082398
19600.0,20.0,0.0,0.2,0.0
19600.0,20.0,2.0,0.2,66771.18000958185
19600.0,20.0,4.0,0.2,111529.24046745872
19600.0,20.0,6.0,0.2,141531.46561404868
19600.0,20.0,8.0,0.2,161642.55855548248
19600.0,20.0,10.0,0.2,175123.42730181137
19600.0,20.0,12.0,0.2,184159.923860451
19600.0,20.0,14.0,0.2,190217.2686496392
19600.0,20.0,16.0,0.2,194277.6282875816
19600.0,20.0,18.0,0.2,196999.36874700838
19600.0,20.0,20.0,0.2,198823.80593706836
19600.0,20.0,22.0,0.2,200046.76275829857
19600.0,20.0,24.0,0.2,200866.53523100517
19800.0,20.0,0.0,0.2,0.0
19800.0,20.0,2.0,0.2,67452.51858110819
19800.0,20.0,4.0,0.2,112667.29394161646
19800.0,20.0,6.0,0.2,142975.66424276348
19800.0,20.0,8.0,0.2,163291.9724182935
19800.0,20.0,10.0,0.2,176910.40104978904
19800.0,20.0,12.0,0.2,186039.1067569862
19800.0,20.0,14.0,0.2,192158.26118688044
19800.0,20.0,16.0,0.2,196260.0530660263
19800.0,20.0,18.0,0.2,199009.56638728397
19800.0,20.0,20.0,0.2,200852.62028336496
19800.0,20.0,22.0,0.2,202088.0562558322
19800.0,20.0,24.0,0.2,202916.19375377052
20000.0,20.0,0.0,0.2,0.0
20000.0,20.0,2.0,0.2,68133.85715263455
20000.0,20.0,4.0,0.2,113805.3474157742
20000.0,20.0,6.0,0.2,144419.86287147825
20000.0,20.0,8.0,0.2,164941.38628110455
20000.0,20.0,10.0,0.2,178697.37479776668
20000.0,20.0,12.0,0.2,187918.2896535214
20000.0,20.0,14.0,0.2,194099.25372412163
20000.0,20.0,16.0,0.2,198242.47784447102
20000.0,20.0,18.0,0.2,201019.76402755955
20000.0,20.0,20.0,0.2,202881.43462966155
20000.0,20.0,22.0,0.2,204129.34975336585
20000.0,20.0,24.0,0.2,204965.85227653585
